user_id,plan_tier,tenure_months,user_age,daily_active_days,avg_session_mins,feature_adoption_score,goals_set,social_connections,streak_days,support_tickets_30d,payment_failures,days_since_last_login,monthly_charge,total_revenue,churned
USR_07861,monthly,2,31,2.2,40.2,33.3,1,2,2,2,0,3,28.14,56.28,1
USR_07862,monthly,4,36,3.2,3.5,41.7,1,1,1,1,0,21,30.02,120.08,1
USR_07863,annual,1,30,13.8,21.0,12.2,0,4,2,1,0,1,19.31,19.31,0
USR_07864,monthly,18,33,21.1,30.3,55.8,1,4,11,0,0,3,28.02,504.36,0
USR_07865,premium,1,36,4.7,2.3,73.8,0,0,3,0,0,3,56.36,56.36,0
USR_07866,monthly,1,28,17.4,1.0,38.9,1,3,13,0,1,0,28.87,28.87,0
USR_07867,monthly,4,22,4.6,24.9,70.8,1,3,1,0,0,3,22.18,88.72,1
USR_07868,monthly,8,34,17.8,17.3,44.2,1,4,3,0,0,1,23.73,189.84,1
USR_07869,monthly,6,41,11.8,2.0,23.7,0,3,7,1,0,1,29.95,179.7,0
USR_07870,annual,1,34,17.8,21.3,19.8,1,2,8,2,0,7,19.95,19.95,0
USR_07871,monthly,37,34,8.3,20.0,31.5,1,0,3,1,0,21,30.67,1134.79,1
USR_07872,premium,36,31,11.4,7.4,73.6,1,5,5,1,0,2,51.25,1845.0,0
USR_07873,premium,3,37,20.9,35.2,21.7,1,2,9,1,0,1,47.99,143.97,0
USR_07874,annual,15,30,13.1,10.5,40.6,1,1,3,1,1,12,22.66,339.9,0
USR_07875,annual,10,28,20.8,7.0,10.5,1,0,6,2,2,4,22.97,229.7,0
USR_07876,annual,3,40,17.4,1.0,36.0,1,2,13,0,0,5,21.29,63.87,0
USR_07877,monthly,3,27,14.4,36.6,49.0,0,5,9,0,0,15,29.43,88.28999999999999,1
USR_07878,annual,8,39,16.3,1.6,55.2,1,3,9,0,0,3,18.86,150.88,0
USR_07879,monthly,6,40,12.1,4.2,37.6,1,3,7,1,0,9,32.26,193.56,1
USR_07880,monthly,4,36,8.7,15.7,40.8,1,3,4,2,0,1,31.54,126.16,1
USR_07881,monthly,19,22,5.8,1.0,26.5,1,1,4,1,0,2,21.21,402.99,1
USR_07882,annual,7,32,15.5,9.4,32.8,0,1,3,2,0,1,15.13,105.91000000000001,0
USR_07883,premium,12,30,30.0,2.1,27.8,1,4,8,0,0,5,48.69,584.28,0
USR_07884,monthly,2,28,1.8,1.0,50.6,0,1,0,0,0,2,31.14,62.28,0
USR_07885,annual,9,33,18.4,12.3,20.7,1,5,9,0,1,5,16.39,147.51,0
USR_07886,monthly,4,38,19.1,11.1,25.7,1,4,4,1,0,1,29.77,119.08,0
USR_07887,monthly,8,28,6.3,15.9,32.3,1,3,1,1,0,4,31.54,252.32,1
USR_07888,monthly,18,30,18.4,11.6,9.3,1,7,8,0,1,2,28.86,519.48,0
USR_07889,monthly,17,30,10.2,7.0,32.8,0,4,5,0,0,6,28.69,487.73,0
USR_07890,monthly,5,41,7.8,7.8,32.0,1,2,4,1,2,1,28.73,143.65,0
USR_07891,annual,14,29,26.2,3.0,45.6,0,6,3,2,1,17,22.07,308.98,0
USR_07892,annual,34,22,16.6,1.0,67.5,0,4,2,0,0,4,19.93,677.62,0
USR_07893,monthly,11,19,7.2,23.7,25.4,1,4,3,1,0,3,30.19,332.09000000000003,1
USR_07894,monthly,1,34,3.1,14.1,14.8,0,0,1,1,0,0,23.96,23.96,0
USR_07895,annual,13,25,4.5,1.6,43.9,1,3,2,1,0,0,18.08,235.03999999999996,0
USR_07896,annual,1,37,9.3,3.7,29.1,1,2,3,1,0,10,24.37,24.37,0
USR_07897,monthly,24,21,7.0,23.9,45.1,1,3,3,0,0,2,30.21,725.04,1
USR_07898,monthly,8,27,17.5,38.6,4.9,1,3,12,1,0,0,35.27,282.16,1
USR_07899,premium,5,21,22.5,18.8,74.3,0,1,4,0,0,45,48.84,244.20000000000002,0
USR_07900,annual,1,35,7.5,10.1,57.7,0,2,2,0,0,7,19.77,19.77,0
USR_07901,monthly,5,37,15.0,24.4,17.0,1,0,9,0,1,2,30.3,151.5,0
USR_07902,monthly,28,34,5.8,11.8,37.2,1,3,0,3,2,2,28.48,797.44,1
USR_07903,annual,1,23,1.8,14.4,23.9,0,5,1,0,0,13,22.72,22.72,0
USR_07904,monthly,7,26,12.7,21.1,39.1,1,3,6,1,0,2,35.14,245.98000000000002,0
USR_07905,premium,32,33,4.6,5.2,64.6,0,3,1,0,0,21,51.83,1658.56,0
USR_07906,monthly,6,18,4.3,18.4,35.4,1,2,3,2,0,18,33.22,199.32,1
USR_07907,annual,6,30,0.8,2.8,45.3,0,1,0,1,0,7,18.7,112.19999999999999,1
USR_07908,monthly,10,44,11.1,2.6,32.8,1,5,10,0,0,8,30.23,302.3,1
USR_07909,monthly,7,30,16.5,20.0,17.3,1,4,11,0,0,0,25.3,177.1,1
USR_07910,premium,2,20,21.3,10.0,51.0,1,3,11,0,0,2,46.66,93.32,0
USR_07911,monthly,1,27,27.4,6.4,50.5,1,3,6,3,0,1,27.71,27.71,0
USR_07912,annual,11,26,22.5,8.9,49.6,1,4,6,1,0,1,19.89,218.79000000000002,1
USR_07913,monthly,30,49,4.5,45.8,60.4,0,2,1,0,0,0,28.8,864.0,1
USR_07914,monthly,1,45,7.6,27.0,42.5,0,2,5,0,3,2,31.34,31.34,1
USR_07915,monthly,2,37,9.8,8.5,16.4,0,3,6,2,0,0,28.46,56.92,0
USR_07916,annual,5,29,10.0,9.5,18.5,0,3,6,1,0,4,23.42,117.10000000000001,0
USR_07917,monthly,19,41,22.8,11.4,18.7,1,3,11,1,0,2,30.44,578.36,0
USR_07918,monthly,3,22,9.0,18.8,25.4,0,1,2,0,1,3,26.99,80.97,0
USR_07919,monthly,25,40,22.2,24.8,30.7,1,4,19,0,0,0,29.6,740.0,0
USR_07920,annual,1,39,16.3,1.9,26.3,1,3,12,1,1,5,21.27,21.27,0
USR_07921,annual,33,30,13.0,11.9,15.4,1,4,9,0,0,9,15.0,495.0,1
USR_07922,monthly,9,41,8.7,3.1,8.1,0,2,7,1,0,2,31.64,284.76,1
USR_07923,monthly,12,28,16.7,11.7,33.9,1,4,14,1,0,1,33.17,398.04,0
USR_07924,premium,5,21,2.0,2.3,69.6,0,1,1,1,0,0,46.71,233.55,1
USR_07925,monthly,18,39,8.3,19.8,28.3,0,1,5,1,0,2,27.22,489.96,1
USR_07926,premium,2,31,30.0,13.0,61.6,0,1,14,0,0,3,49.6,99.2,0
USR_07927,premium,1,36,25.3,24.1,70.6,0,2,14,0,0,2,44.38,44.38,0
USR_07928,annual,6,46,6.3,34.7,19.3,0,6,3,0,0,3,20.85,125.10000000000001,0
USR_07929,monthly,23,26,8.6,32.6,35.7,0,4,1,0,0,3,29.41,676.43,1
USR_07930,annual,16,30,15.4,1.9,35.2,1,1,6,0,1,3,21.98,351.68,0
USR_07931,annual,8,44,15.5,5.7,30.4,0,1,5,1,1,4,18.72,149.76,0
USR_07932,annual,10,37,24.9,7.9,56.1,0,3,8,0,0,4,16.71,167.10000000000002,0
USR_07933,monthly,1,26,13.6,18.7,10.3,1,5,6,1,1,6,37.89,37.89,0
USR_07934,monthly,22,24,18.3,1.0,24.0,1,4,4,2,0,4,35.46,780.12,0
USR_07935,monthly,18,27,20.7,31.2,11.5,0,2,4,0,0,5,32.01,576.18,0
USR_07936,annual,12,26,0.4,6.3,28.6,0,1,0,0,0,4,22.17,266.04,0
USR_07937,annual,7,33,24.3,12.0,26.6,1,3,4,0,0,1,15.0,105.0,1
USR_07938,monthly,40,32,4.5,47.3,26.6,1,4,1,0,0,17,31.19,1247.6000000000001,0
USR_07939,monthly,25,34,20.4,25.7,48.0,0,3,6,1,0,10,23.89,597.25,1
USR_07940,monthly,12,25,11.6,5.4,30.2,1,3,4,0,0,8,30.95,371.4,1
USR_07941,annual,5,31,15.8,8.0,37.3,1,5,9,1,0,19,17.7,88.5,0
USR_07942,premium,11,18,16.7,17.6,45.7,1,1,9,0,0,1,48.12,529.3199999999999,0
USR_07943,monthly,10,33,3.5,16.3,37.6,1,0,1,2,0,1,31.43,314.3,0
USR_07944,monthly,6,41,1.7,14.6,6.7,0,3,1,0,0,6,29.31,175.85999999999999,1
USR_07945,monthly,4,20,10.5,1.0,11.0,1,6,3,0,0,6,29.92,119.68,0
USR_07946,annual,6,35,2.4,2.7,13.0,0,3,1,0,2,3,19.23,115.38,0
USR_07947,annual,10,27,6.6,3.0,28.3,1,2,3,0,2,5,23.4,234.0,1
USR_07948,premium,6,38,25.1,3.5,51.4,1,1,7,0,0,3,55.9,335.4,1
USR_07949,monthly,3,33,1.8,1.2,30.4,1,4,0,0,0,3,30.23,90.69,1
USR_07950,premium,17,35,2.6,19.7,61.1,0,0,1,1,0,5,52.86,898.62,1
USR_07951,monthly,9,32,12.6,5.0,16.0,1,5,10,0,0,7,27.79,250.10999999999999,0
USR_07952,annual,1,42,9.7,17.9,22.8,1,4,5,0,0,6,21.4,21.4,0
USR_07953,monthly,5,34,20.6,32.2,15.3,1,2,7,1,0,17,30.92,154.60000000000002,1
USR_07954,premium,25,26,19.6,4.5,100.0,0,0,9,0,0,9,54.8,1370.0,0
USR_07955,annual,16,32,7.0,7.3,27.5,1,4,4,0,0,0,19.84,317.44,0
USR_07956,annual,4,29,18.0,1.1,33.0,1,4,10,0,0,10,21.56,86.24,0
USR_07957,annual,33,33,4.8,4.2,55.8,1,2,2,1,0,2,16.65,549.4499999999999,0
USR_07958,monthly,1,28,5.0,9.5,18.6,0,5,3,0,0,6,31.08,31.08,1
USR_07959,monthly,39,26,7.5,2.4,48.7,1,1,3,2,2,6,36.85,1437.15,1
USR_07960,premium,3,33,24.8,9.2,58.7,0,4,9,1,0,1,47.37,142.10999999999999,0
USR_07961,monthly,1,32,8.7,4.5,50.2,1,1,2,0,0,17,29.66,29.66,0
USR_07962,monthly,6,40,15.7,55.3,36.5,1,5,4,0,0,2,31.21,187.26,0
USR_07963,monthly,5,28,5.5,5.7,50.1,0,2,1,0,0,15,32.39,161.95,0
USR_07964,annual,9,18,16.9,1.0,25.4,1,2,6,0,3,3,18.23,164.07,0
USR_07965,monthly,19,29,15.0,7.7,46.6,1,2,6,0,0,2,28.22,536.18,0
USR_07966,monthly,22,18,18.3,4.9,71.5,1,2,9,0,1,0,26.71,587.62,0
USR_07967,monthly,6,35,3.7,5.5,34.7,0,4,2,0,1,15,26.89,161.34,1
USR_07968,monthly,6,18,13.8,5.6,22.2,0,1,3,0,0,2,30.68,184.07999999999998,0
USR_07969,premium,1,24,18.7,25.6,34.0,1,0,11,0,0,5,46.28,46.28,1
USR_07970,premium,1,29,5.3,8.3,34.6,1,1,3,0,2,2,48.66,48.66,1
USR_07971,annual,12,44,17.3,3.5,49.8,0,1,3,0,0,3,17.09,205.07999999999998,0
USR_07972,monthly,1,23,4.0,18.9,5.4,1,2,1,0,0,0,27.44,27.44,0
USR_07973,premium,15,32,20.0,7.0,35.1,1,1,9,1,0,0,42.96,644.4,0
USR_07974,annual,9,36,9.4,1.9,32.5,1,4,4,1,0,0,20.04,180.35999999999999,0
USR_07975,monthly,2,43,7.2,60.0,42.9,0,2,1,0,0,2,28.94,57.88,1
USR_07976,premium,9,38,11.9,1.0,54.0,1,3,6,0,0,4,45.72,411.48,0
USR_07977,annual,2,40,3.7,14.8,13.8,0,3,1,0,0,6,20.8,41.6,0
USR_07978,annual,6,38,3.5,22.6,26.5,1,1,1,1,1,5,20.81,124.85999999999999,0
USR_07979,annual,19,22,20.7,5.2,25.0,1,3,6,1,0,3,22.2,421.8,1
USR_07980,monthly,7,34,11.2,2.1,69.2,0,0,9,0,0,0,31.07,217.49,1
USR_07981,monthly,1,38,8.0,6.9,26.7,1,2,2,1,1,4,30.63,30.63,0
USR_07982,annual,15,24,21.9,7.9,55.5,1,5,9,0,1,6,23.02,345.3,1
USR_07983,monthly,2,27,14.1,60.0,40.8,1,1,3,0,0,1,36.58,73.16,1
USR_07984,monthly,16,25,13.9,1.0,18.6,1,4,5,1,0,1,29.34,469.44,0
USR_07985,annual,7,38,15.9,12.8,14.9,0,2,8,0,0,4,17.82,124.74000000000001,0
USR_07986,annual,7,31,13.6,19.6,37.0,0,4,5,0,0,2,23.95,167.65,1
USR_07987,monthly,22,29,17.0,11.5,2.8,1,0,4,0,0,4,33.85,744.7,1
USR_07988,annual,14,21,6.5,11.9,37.6,1,4,3,1,2,5,16.22,227.07999999999998,1
USR_07989,annual,1,31,11.9,25.0,60.4,1,0,2,0,0,1,20.34,20.34,1
USR_07990,annual,4,27,11.9,10.0,35.2,1,4,4,0,0,6,21.49,85.96,0
USR_07991,monthly,24,33,23.3,25.6,68.3,0,1,10,0,0,6,30.24,725.76,0
USR_07992,monthly,1,22,12.5,2.8,29.2,0,2,8,0,3,2,30.74,30.74,1
USR_07993,monthly,9,33,5.5,8.7,20.9,1,5,4,2,0,26,24.46,220.14000000000001,1
USR_07994,monthly,15,28,12.7,1.0,28.3,1,4,9,2,0,3,29.43,441.45,1
USR_07995,monthly,11,22,17.3,19.5,58.3,1,2,8,0,0,1,30.85,339.35,0
USR_07996,monthly,17,21,24.2,18.0,6.2,0,0,12,1,0,12,31.48,535.16,0
USR_07997,monthly,15,22,14.3,9.3,13.1,1,2,6,1,0,6,30.23,453.45,0
USR_07998,premium,14,30,13.4,6.0,46.0,0,3,5,1,0,15,54.34,760.76,1
USR_07999,monthly,20,32,8.6,5.5,29.6,1,2,4,0,0,1,33.39,667.8,0
USR_08000,annual,12,34,18.2,2.7,41.9,1,2,14,0,0,2,23.66,283.92,1
USR_08001,annual,6,34,12.2,6.7,10.0,1,3,6,0,0,2,19.18,115.08,0
USR_08002,monthly,7,25,3.7,4.3,68.6,1,1,2,0,0,0,32.84,229.88000000000002,1
USR_08003,premium,15,40,12.4,10.3,37.1,0,4,1,0,0,1,48.63,729.45,0
USR_08004,annual,25,28,8.8,18.5,7.4,0,4,4,0,2,0,19.45,486.25,0
USR_08005,monthly,3,35,12.1,14.2,21.9,0,2,9,0,2,0,30.06,90.17999999999999,1
USR_08006,annual,5,30,17.8,8.7,41.3,0,1,10,0,0,6,15.0,75.0,0
USR_08007,monthly,32,35,14.2,35.6,32.3,1,3,6,1,0,8,29.34,938.88,1
USR_08008,annual,10,30,24.2,2.6,52.0,1,1,13,0,0,8,20.68,206.8,0
USR_08009,monthly,2,35,12.4,12.3,30.4,1,1,7,0,2,1,24.61,49.22,1
USR_08010,annual,13,31,4.9,1.1,24.3,1,2,2,0,0,0,16.31,212.02999999999997,0
USR_08011,monthly,56,38,19.0,13.4,27.2,1,2,10,1,0,1,30.18,1690.08,1
USR_08012,annual,20,25,7.7,15.5,11.3,1,1,2,0,0,4,18.12,362.40000000000003,0
USR_08013,monthly,16,18,20.7,18.3,41.6,0,1,4,1,0,3,28.17,450.72,1
USR_08014,annual,2,24,5.8,13.1,47.6,0,4,4,0,0,2,20.63,41.26,1
USR_08015,annual,25,40,10.1,1.6,45.1,1,4,3,1,0,1,19.81,495.24999999999994,0
USR_08016,monthly,8,30,11.5,1.0,6.7,1,4,5,2,0,6,29.28,234.24,1
USR_08017,annual,26,32,12.2,15.0,62.3,1,2,5,1,0,10,20.16,524.16,0
USR_08018,monthly,4,23,7.9,19.2,29.7,1,3,5,0,2,16,29.83,119.32,1
USR_08019,premium,1,32,11.9,1.0,51.8,1,2,11,0,0,8,49.98,49.98,0
USR_08020,monthly,7,23,6.0,1.9,8.9,0,2,2,0,0,13,33.64,235.48000000000002,1
USR_08021,annual,3,24,9.9,18.7,65.5,1,5,5,1,0,4,22.53,67.59,1
USR_08022,annual,15,28,9.0,41.2,21.7,0,5,2,2,0,23,18.91,283.65,1
USR_08023,monthly,37,35,3.5,8.8,30.2,1,2,3,0,0,24,26.34,974.58,1
USR_08024,monthly,14,36,19.6,2.0,34.0,1,3,3,0,0,4,28.78,402.92,0
USR_08025,monthly,26,36,6.2,4.7,18.5,1,2,1,0,1,5,29.4,764.4,1
USR_08026,annual,7,19,4.7,18.2,50.6,1,4,1,0,0,2,21.03,147.21,0
USR_08027,monthly,17,31,8.4,9.4,29.5,1,4,5,2,0,2,28.71,488.07,1
USR_08028,annual,22,30,21.4,1.0,30.6,0,4,13,0,0,2,17.93,394.46,1
USR_08029,annual,14,19,15.3,4.4,63.9,1,2,10,0,0,25,19.04,266.56,0
USR_08030,monthly,8,32,16.9,16.8,23.0,0,3,13,0,0,0,34.2,273.6,1
USR_08031,annual,11,29,5.8,4.7,43.2,1,2,5,1,0,4,23.51,258.61,0
USR_08032,monthly,14,36,3.6,6.8,55.2,1,3,2,0,0,3,27.67,387.38,0
USR_08033,monthly,3,32,16.3,28.3,14.3,1,4,11,0,3,0,27.6,82.80000000000001,0
USR_08034,annual,19,27,13.7,50.1,27.6,1,3,8,1,0,6,23.73,450.87,0
USR_08035,monthly,36,39,9.1,17.0,15.9,1,4,3,0,3,2,22.01,792.36,1
USR_08036,monthly,7,18,6.7,3.3,50.8,1,4,2,1,0,2,28.59,200.13,0
USR_08037,premium,14,31,16.5,3.3,48.0,1,1,1,0,0,3,47.45,664.3000000000001,0
USR_08038,monthly,16,18,6.2,4.4,28.3,1,3,2,0,0,10,31.93,510.88,1
USR_08039,premium,13,24,17.6,2.1,40.1,1,2,6,1,1,17,51.34,667.4200000000001,0
USR_08040,premium,9,36,23.8,2.4,25.7,1,3,14,0,0,11,53.74,483.66,0
USR_08041,monthly,25,21,8.3,3.5,39.1,1,3,4,1,0,2,25.99,649.75,0
USR_08042,monthly,7,20,13.4,12.9,11.1,1,4,2,0,0,3,29.69,207.83,0
USR_08043,annual,1,51,3.5,11.4,34.2,1,1,1,0,2,1,18.58,18.58,0
USR_08044,monthly,22,21,5.7,5.0,21.8,1,5,1,1,3,5,30.96,681.12,1
USR_08045,monthly,13,45,7.3,2.6,25.3,0,1,3,1,0,1,32.69,424.96999999999997,1
USR_08046,annual,22,30,19.4,11.7,52.8,1,5,4,0,0,5,22.26,489.72,0
USR_08047,monthly,1,27,8.1,1.7,9.9,1,1,6,0,0,7,28.75,28.75,0
USR_08048,premium,1,36,5.7,1.9,19.6,0,3,4,0,0,2,50.74,50.74,0
USR_08049,monthly,32,42,4.4,5.8,76.8,1,4,0,4,0,0,30.51,976.32,0
USR_08050,monthly,1,22,10.6,10.1,20.3,1,3,5,0,0,4,24.17,24.17,0
USR_08051,monthly,19,27,16.1,15.6,12.6,1,3,10,0,0,2,29.74,565.06,0
USR_08052,premium,20,38,0.3,13.9,46.9,1,4,0,0,0,2,53.8,1076.0,0
USR_08053,annual,14,34,16.2,5.7,8.4,0,5,4,1,0,1,17.6,246.40000000000003,0
USR_08054,annual,1,40,14.5,12.8,14.6,0,5,5,1,0,4,18.0,18.0,0
USR_08055,monthly,13,36,7.5,2.8,12.9,1,0,3,0,0,5,26.93,350.09,1
USR_08056,monthly,26,46,22.0,8.2,4.1,1,3,18,1,3,4,29.74,773.24,0
USR_08057,monthly,6,33,13.9,11.5,28.5,0,2,9,0,1,9,29.12,174.72,1
USR_08058,monthly,6,33,11.4,16.4,8.2,1,2,4,0,1,2,24.05,144.3,1
USR_08059,annual,7,34,15.3,1.0,35.3,1,0,5,1,0,1,16.46,115.22,0
USR_08060,annual,1,30,19.3,1.3,22.5,1,2,3,0,0,3,21.48,21.48,0
USR_08061,monthly,26,38,14.9,1.0,47.4,0,2,3,0,0,1,29.75,773.5,1
USR_08062,premium,24,33,22.8,9.5,27.5,0,0,3,0,0,6,46.45,1114.8000000000002,0
USR_08063,monthly,60,38,17.5,10.1,32.0,0,4,3,0,1,3,31.33,1879.8,0
USR_08064,premium,10,39,15.8,1.0,20.0,1,2,8,0,0,10,48.61,486.1,1
USR_08065,monthly,16,35,11.5,12.8,47.9,1,5,1,0,0,0,28.82,461.12,1
USR_08066,monthly,2,36,8.9,17.3,12.3,1,2,3,0,0,4,27.93,55.86,0
USR_08067,monthly,13,23,7.9,1.5,31.0,1,5,5,0,0,10,27.53,357.89,0
USR_08068,monthly,12,27,6.9,4.9,26.6,1,1,5,0,0,2,27.45,329.4,0
USR_08069,annual,27,38,19.7,22.8,19.7,1,6,15,2,0,4,22.89,618.03,1
USR_08070,monthly,21,43,5.8,13.9,33.9,1,2,2,2,0,9,31.23,655.83,1
USR_08071,monthly,33,18,3.9,4.4,15.0,1,3,0,1,0,2,27.58,910.14,1
USR_08072,annual,24,27,13.8,16.3,17.6,1,5,4,0,0,15,18.75,450.0,1
USR_08073,annual,24,32,8.6,26.2,22.9,1,2,3,0,0,0,25.95,622.8,0
USR_08074,annual,1,24,3.9,4.4,31.0,1,2,2,0,2,3,18.45,18.45,0
USR_08075,monthly,22,25,17.0,13.8,30.9,1,4,10,0,0,4,31.31,688.8199999999999,0
USR_08076,annual,11,35,20.0,1.2,65.7,1,5,12,0,0,1,15.18,166.98,0
USR_08077,annual,5,44,13.6,1.0,40.5,0,5,6,0,0,0,19.94,99.7,1
USR_08078,monthly,1,18,20.2,10.6,34.2,0,2,9,1,0,7,27.34,27.34,1
USR_08079,monthly,13,30,8.0,8.1,19.6,0,7,3,2,1,6,28.63,372.19,1
USR_08080,monthly,4,35,21.6,19.9,32.2,0,2,5,0,0,5,21.01,84.04,0
USR_08081,monthly,7,38,9.7,18.2,21.4,1,2,4,0,2,8,30.26,211.82000000000002,0
USR_08082,monthly,13,34,13.3,4.1,43.7,0,4,2,0,0,5,26.16,340.08,1
USR_08083,monthly,29,46,9.9,8.6,18.5,1,3,5,0,2,6,32.42,940.1800000000001,1
USR_08084,annual,20,32,16.9,16.9,30.5,1,3,11,1,0,10,15.0,300.0,0
USR_08085,annual,7,42,26.9,3.8,37.0,0,1,10,1,0,0,23.1,161.70000000000002,1
USR_08086,premium,5,26,11.6,5.4,88.2,0,4,1,1,0,9,51.53,257.65,0
USR_08087,annual,3,32,14.2,1.0,1.7,1,2,2,0,0,2,19.39,58.17,0
USR_08088,monthly,5,22,14.0,1.7,54.1,1,2,10,0,0,4,33.34,166.70000000000002,1
USR_08089,premium,1,39,5.7,11.3,27.9,0,4,4,0,0,1,50.43,50.43,0
USR_08090,premium,42,31,9.0,8.2,48.2,0,2,7,0,0,2,57.03,2395.26,0
USR_08091,monthly,10,34,4.9,2.2,68.0,1,2,4,0,0,0,30.41,304.1,1
USR_08092,annual,1,29,15.8,1.0,18.9,0,5,7,0,1,3,19.49,19.49,0
USR_08093,premium,5,36,16.0,2.2,40.1,0,2,4,0,1,2,51.37,256.84999999999997,1
USR_08094,annual,9,35,12.0,16.6,41.4,0,3,3,1,1,13,18.38,165.42,0
USR_08095,premium,9,24,15.0,1.2,56.4,0,6,3,2,0,2,47.82,430.38,0
USR_08096,monthly,1,24,16.3,6.2,42.3,1,4,1,1,0,1,27.01,27.01,0
USR_08097,monthly,36,31,7.9,3.3,11.4,1,4,4,1,0,0,27.03,973.08,0
USR_08098,monthly,3,37,6.8,9.6,27.9,1,2,3,0,0,2,26.53,79.59,1
USR_08099,annual,1,46,4.6,8.6,29.9,0,2,2,0,0,10,20.24,20.24,0
USR_08100,annual,1,34,5.3,48.9,33.4,1,0,3,0,0,5,24.62,24.62,1
USR_08101,premium,10,40,4.2,17.8,56.3,0,6,3,0,0,3,53.44,534.4,0
USR_08102,monthly,1,19,6.4,33.4,57.8,1,5,2,0,0,0,28.32,28.32,1
USR_08103,monthly,1,48,12.8,10.4,33.2,1,2,6,1,0,6,33.76,33.76,0
USR_08104,annual,5,36,14.4,16.1,50.3,1,4,8,1,0,5,21.35,106.75,0
USR_08105,annual,11,31,8.4,27.1,30.2,1,2,2,1,0,3,22.14,243.54000000000002,0
USR_08106,monthly,1,30,9.2,1.0,75.1,0,3,2,0,0,8,26.26,26.26,1
USR_08107,monthly,4,23,14.4,29.6,36.5,1,1,10,0,3,2,26.8,107.2,0
USR_08108,annual,6,25,18.4,2.9,1.7,1,0,7,0,0,12,15.0,90.0,0
USR_08109,annual,2,47,18.1,14.7,26.5,1,3,8,1,0,6,20.93,41.86,1
USR_08110,monthly,8,24,5.7,17.8,13.0,1,2,3,0,1,1,28.37,226.96,1
USR_08111,monthly,1,23,11.1,1.4,41.5,1,6,2,0,0,6,32.47,32.47,1
USR_08112,premium,1,26,28.3,36.7,20.5,1,2,2,0,0,3,47.96,47.96,0
USR_08113,annual,8,22,8.8,31.3,47.6,1,2,6,0,0,1,16.64,133.12,0
USR_08114,monthly,3,32,10.1,12.8,61.3,0,2,4,0,3,7,30.21,90.63,1
USR_08115,monthly,1,40,21.5,2.0,52.4,1,4,11,1,0,4,25.78,25.78,1
USR_08116,annual,6,27,11.1,10.0,8.0,1,3,4,0,0,10,18.35,110.10000000000001,0
USR_08117,monthly,29,21,22.9,5.1,31.3,1,2,20,0,1,3,29.75,862.75,0
USR_08118,monthly,15,34,14.7,32.0,31.9,1,3,8,1,0,9,29.35,440.25,0
USR_08119,annual,20,31,22.8,6.3,17.0,1,5,2,0,0,1,19.15,383.0,0
USR_08120,monthly,24,40,20.6,14.2,30.3,0,2,14,1,0,6,27.22,653.28,0
USR_08121,annual,43,28,13.6,12.2,38.1,0,2,9,1,0,0,17.07,734.01,0
USR_08122,monthly,17,29,17.4,3.8,40.0,0,1,2,0,0,5,28.7,487.9,0
USR_08123,annual,11,30,7.3,9.2,8.8,1,4,2,1,1,4,23.19,255.09,0
USR_08124,monthly,5,32,21.9,6.3,33.7,1,2,7,0,0,1,27.07,135.35,0
USR_08125,monthly,2,28,0.7,5.6,44.8,0,9,0,2,0,5,27.79,55.58,0
USR_08126,monthly,13,27,13.8,23.9,64.7,1,5,7,1,0,12,24.67,320.71000000000004,1
USR_08127,premium,60,18,8.4,1.8,68.1,1,10,4,0,0,3,52.65,3159.0,0
USR_08128,premium,7,27,21.9,6.3,69.8,0,0,8,0,2,1,47.59,333.13,0
USR_08129,monthly,15,37,5.6,1.0,35.2,1,2,2,1,0,3,28.02,420.3,0
USR_08130,annual,8,38,12.8,3.6,33.3,1,3,10,0,0,10,18.39,147.12,0
USR_08131,annual,6,28,18.2,11.7,17.3,1,4,4,1,0,5,18.91,113.46000000000001,0
USR_08132,premium,6,42,14.5,1.1,38.3,1,4,2,0,0,3,53.48,320.88,0
USR_08133,monthly,8,31,6.0,3.8,49.4,0,2,2,0,0,3,33.83,270.64,1
USR_08134,annual,5,21,17.2,25.5,19.5,1,4,10,0,0,10,16.03,80.15,0
USR_08135,monthly,16,18,3.1,14.1,41.2,1,3,1,0,0,3,37.21,595.36,0
USR_08136,monthly,24,41,5.4,1.0,56.1,0,5,2,0,0,1,27.39,657.36,1
USR_08137,premium,25,29,13.1,58.5,25.4,1,4,2,0,0,6,52.59,1314.75,0
USR_08138,annual,3,22,17.1,34.8,21.9,1,3,6,0,1,0,21.34,64.02,0
USR_08139,monthly,27,18,2.4,1.8,30.7,0,8,1,0,0,3,29.96,808.9200000000001,0
USR_08140,monthly,5,28,22.1,30.6,51.9,0,2,17,0,1,0,28.2,141.0,0
USR_08141,annual,4,35,8.4,9.6,37.6,1,2,2,0,0,4,15.98,63.92,1
USR_08142,annual,15,26,7.9,31.8,42.7,1,1,2,1,0,4,17.62,264.3,0
USR_08143,monthly,4,23,16.6,41.3,15.3,0,2,2,1,0,10,31.38,125.52,0
USR_08144,premium,1,27,16.3,14.2,50.6,1,1,3,1,0,2,53.63,53.63,0
USR_08145,monthly,5,41,6.6,4.1,68.5,0,4,3,0,0,2,26.96,134.8,0
USR_08146,monthly,15,20,3.7,31.0,42.0,0,3,1,0,0,4,29.85,447.75,1
USR_08147,premium,4,26,6.7,10.2,33.3,1,4,3,0,0,9,46.2,184.8,0
USR_08148,monthly,11,41,2.9,5.0,29.5,1,7,0,1,1,1,28.01,308.11,0
